Row,nb_noniac_files,nb_path_sim_files,Graph_History_betweenness_centrality,Graph_History_closeness_centrality,Graph_ContentSimilarity_closeness_centrality,Graph_PathSimilarity_Degree_centrality
338,-0.949715458,-0.476094876,1.08246512,-0.386551457,1.427885624,0.33700345
339,-0.949715458,-0.476094876,1.305626508,-0.332735403,1.427885624,0.33700345
340,-0.949715458,-0.476094876,1.305626508,-0.332735403,1.427885624,0.33700345
341,-0.949715458,-0.476094876,1.364956532,-0.332735403,1.427885624,0.33700345
342,-1.086535202,-0.476094876,-0.313604813,-0.597041047,0.893651281,0.33700345
343,-1.086535202,-0.476094876,1.165321233,-0.439888777,0.893651281,0.33700345
344,-1.086535202,-0.476094876,1.364956532,-0.386551457,0.893651281,0.33700345
345,-1.086535202,-0.476094876,1.364956532,-0.386551457,0.893651281,0.33700345
346,-1.086535202,-0.476094876,1.418138943,-0.332735403,0.893651281,0.33700345
347,-0.83136075,-0.476094876,-0.583805968,-0.69943895,1.427885624,0.33700345
348,-0.83136075,-0.476094876,1.364956532,-0.386551457,1.427885624,0.33700345
349,-0.83136075,-0.476094876,1.364956532,-0.332735403,1.427885624,0.33700345
350,-0.83136075,-0.476094876,1.418138943,-0.332735403,1.427885624,0.33700345
351,-0.83136075,-0.476094876,1.508708291,-0.278439351,1.427885624,0.33700345
352,-0.83136075,-0.476094876,1.508708291,-0.278439351,1.427885624,0.33700345
353,-1.086535202,-0.595131158,-0.313604813,-0.545132296,0.893651281,0.33700345
354,-1.086535202,-0.595131158,1.364956532,-0.386551457,0.893651281,0.33700345
355,-1.086535202,-0.595131158,1.418138943,-0.386551457,0.893651281,0.33700345
356,-1.086535202,-0.595131158,1.418138943,-0.386551457,0.893651281,0.33700345
357,0.838864764,-0.476094876,0.637658565,-0.278439351,1.427885624,0.33700345
358,0.838864764,-0.476094876,0.637658565,-0.278439351,1.427885624,0.33700345
359,0.838864764,-0.476094876,0.637658565,-0.278439351,1.427885624,0.33700345
360,-0.83136075,-0.522187228,-0.583805968,-0.648476169,0.893651281,0.33700345
361,-0.83136075,-0.522187228,1.364956532,-0.386551457,0.893651281,0.33700345
362,-0.83136075,-0.522187228,1.364956532,-0.278439351,0.893651281,0.33700345
363,0.415996219,-0.476094876,0.136633738,-0.278439351,1.427885624,0.33700345
364,0.415996219,-0.476094876,1.364956532,-0.112658624,1.427885624,0.33700345
365,0.415996219,-0.476094876,1.418138943,-0.056430022,1.427885624,0.33700345
366,0.415996219,-0.476094876,1.581882835,0.000284833,1.427885624,0.33700345
367,0.415996219,-0.476094876,1.581882835,0.000284833,1.427885624,0.33700345
368,0.415996219,-0.476094876,1.613089134,0.000284833,1.427885624,0.33700345
369,0.415996219,-0.476094876,1.613089134,0.000284833,1.427885624,0.33700345
370,0.415996219,-0.476094876,1.613089134,0.000284833,1.427885624,0.33700345
371,0.415996219,-0.476094876,1.64121409,0.000284833,1.427885624,0.33700345
372,0.415996219,-0.476094876,1.64121409,0.000284833,1.427885624,0.33700345
373,0.415996219,-0.476094876,1.64121409,0.000284833,1.427885624,0.33700345
374,-0.83136075,-0.476094876,-0.583805968,-0.545132296,0.893651281,0.33700345
375,-0.83136075,-0.476094876,1.08246512,-0.386551457,0.893651281,0.33700345
376,-0.83136075,-0.476094876,1.364956532,-0.332735403,0.893651281,0.33700345
377,-0.83136075,-0.476094876,1.364956532,-0.332735403,0.893651281,0.33700345
378,-0.83136075,-0.476094876,1.418138943,-0.332735403,0.893651281,0.33700345
379,-0.83136075,-0.476094876,1.465855723,-0.278439351,0.893651281,0.33700345
380,0.689918337,-0.476094876,0.490095702,-0.278439351,1.427885624,0.33700345
381,0.689918337,-0.476094876,1.64121409,0.173359277,1.427885624,0.33700345
382,0.689918337,-0.476094876,1.666583572,0.173359277,1.427885624,0.33700345
383,0.689918337,-0.476094876,1.666583572,0.173359277,1.427885624,0.33700345
384,0.689918337,-0.476094876,1.689486735,0.173359277,1.427885624,0.33700345
385,-1.250696828,-0.476094876,-0.313604813,-1.137063602,0.893651281,0.33700345
386,-1.250696828,-0.476094876,1.239374685,-0.947213162,0.893651281,0.33700345
387,-1.250696828,-0.476094876,1.418138943,-0.492748632,0.893651281,0.33700345
388,-1.250696828,-0.476094876,1.465855723,-0.492748632,0.893651281,0.33700345
389,-1.250696828,-0.476094876,1.465855723,-0.492748632,0.893651281,0.33700345
390,-1.250696828,-0.476094876,1.465855723,-0.492748632,0.893651281,0.33700345
391,-0.726439095,-0.476094876,-0.313604813,-0.545132296,0.893651281,0.33700345
392,-0.726439095,-0.476094876,1.165321233,-0.386551457,0.893651281,0.33700345
393,-0.726439095,-0.476094876,1.418138943,-0.332735403,0.893651281,0.33700345
394,-0.726439095,-0.476094876,1.418138943,-0.332735403,0.893651281,0.33700345
395,-0.726439095,-0.476094876,1.465855723,-0.332735403,0.893651281,0.33700345
396,-0.726439095,-0.476094876,1.508708291,-0.278439351,0.893651281,0.33700345
397,-1.086535202,-0.476094876,-0.889847408,-2.7041115,1.427885624,0.33700345
398,-1.086535202,-0.476094876,0.885623883,-1.043062094,1.427885624,0.33700345
399,-1.086535202,-0.476094876,1.165321233,-0.749930682,1.427885624,0.33700345
400,-1.086535202,-0.476094876,1.165321233,-0.492748632,1.427885624,0.33700345
401,-1.086535202,-0.476094876,1.305626508,-0.492748632,1.427885624,0.33700345
402,-0.83136075,-0.476094876,0.136633738,-1.043062094,1.427885624,0.33700345
403,-0.83136075,-0.476094876,1.305626508,-0.898592594,1.427885624,0.33700345
404,-0.83136075,-0.476094876,1.465855723,-0.69943895,1.427885624,0.33700345
405,-0.83136075,-0.476094876,1.465855723,-0.439888777,1.427885624,0.33700345
406,-0.83136075,-0.476094876,1.547227588,-0.439888777,1.427885624,0.33700345
407,0.026162127,-0.476094876,-0.583805968,-0.545132296,0.893651281,0.33700345
408,-1.460601444,-0.476094876,-0.313604813,-1.09029311,0.893651281,0.33700345
409,-1.460601444,-0.476094876,1.165321233,-0.947213162,0.893651281,0.33700345
410,-1.460601444,-0.476094876,1.364956532,-0.69943895,0.893651281,0.33700345
411,-1.460601444,-0.476094876,1.364956532,-0.545132296,0.893651281,0.33700345
412,-1.460601444,-0.476094876,1.418138943,-0.492748632,0.893651281,0.33700345
413,-1.460601444,-0.476094876,1.418138943,-0.492748632,0.893651281,0.33700345
414,0.026162127,-0.476094876,-0.074755159,-0.492748632,0.893651281,0.33700345
415,0.026162127,-0.476094876,1.508708291,-0.223662039,0.893651281,0.33700345
416,0.026162127,-0.476094876,1.508708291,-0.112658624,0.893651281,0.33700345
417,0.026162127,-0.476094876,1.547227588,-0.112658624,0.893651281,0.33700345
418,-0.949715458,-0.476094876,-0.889847408,-0.545132296,0.893651281,0.33700345
419,-0.949715458,-0.476094876,1.08246512,-0.386551457,0.893651281,0.33700345
420,-0.949715458,-0.476094876,1.305626508,-0.332735403,0.893651281,0.33700345
421,-0.949715458,-0.476094876,1.364956532,-0.332735403,0.893651281,0.33700345
422,-0.949715458,-0.476094876,1.465855723,-0.332735403,0.893651281,0.33700345
423,-0.025298038,-0.476094876,-0.313604813,-0.332735403,0.893651281,0.33700345
424,-0.025298038,-0.476094876,1.418138943,-0.112658624,0.893651281,0.33700345
425,-0.025298038,-0.476094876,1.418138943,-0.112658624,0.893651281,0.33700345
426,-0.025298038,-0.476094876,1.465855723,-0.112658624,0.893651281,0.33700345
427,-0.83136075,-0.476094876,-0.583805968,-0.545132296,0.893651281,0.33700345
428,-0.83136075,-0.476094876,1.08246512,-0.386551457,0.893651281,0.33700345
429,-0.83136075,-0.476094876,1.364956532,-0.332735403,0.893651281,0.33700345
430,-0.83136075,-0.476094876,1.364956532,-0.332735403,0.893651281,0.33700345
431,-0.83136075,-0.476094876,1.418138943,-0.332735403,0.893651281,0.33700345
432,0.593057688,-0.476094876,0.323938953,-0.332735403,1.427885624,0.33700345
433,0.593057688,-0.476094876,0.323938953,-0.332735403,1.427885624,0.33700345
434,0.593057688,-0.476094876,1.581882835,0.000284833,1.427885624,0.33700345
435,0.593057688,-0.476094876,1.613089134,0.115178251,1.427885624,0.33700345
436,0.593057688,-0.476094876,1.64121409,0.115178251,1.427885624,0.33700345
437,0.593057688,-0.476094876,1.64121409,0.115178251,1.427885624,0.33700345
438,-0.949715458,-0.476094876,-0.889847408,-0.597041047,0.893651281,0.33700345
439,-0.949715458,-0.476094876,1.08246512,-0.439888777,0.893651281,0.33700345
440,-0.949715458,-0.476094876,1.305626508,-0.332735403,0.893651281,0.33700345
441,-0.949715458,-0.476094876,1.364956532,-0.332735403,0.893651281,0.33700345
442,-0.949715458,-0.476094876,1.465855723,-0.332735403,0.893651281,0.33700345
443,-1.250696828,-0.476094876,-0.889847408,-0.749930682,0.893651281,0.33700345
444,-1.250696828,-0.476094876,1.305626508,-0.439888777,0.893651281,0.33700345
445,-1.250696828,-0.476094876,1.305626508,-0.386551457,0.893651281,0.33700345
446,-1.250696828,-0.476094876,1.364956532,-0.386551457,0.893651281,0.33700345
447,-0.631794615,-0.476094876,-0.583805968,-0.545132296,1.427885624,0.33700345
448,-0.631794615,-0.476094876,1.08246512,-0.386551457,1.427885624,0.33700345
449,-0.631794615,-0.476094876,1.364956532,-0.332735403,1.427885624,0.33700345
450,-0.631794615,-0.476094876,1.364956532,-0.332735403,1.427885624,0.33700345
451,-0.631794615,-0.476094876,1.418138943,-0.278439351,1.427885624,0.33700345
452,-0.631794615,-0.476094876,1.465855723,-0.278439351,1.427885624,0.33700345
453,-0.83136075,-0.522187228,-0.583805968,-0.648476169,0.893651281,0.33700345
454,-0.83136075,-0.522187228,1.364956532,-0.386551457,0.893651281,0.33700345
455,-0.83136075,-0.522187228,1.364956532,-0.278439351,0.893651281,0.33700345
456,-0.83136075,-0.522187228,1.418138943,-0.278439351,0.893651281,0.33700345
457,-0.949715458,-0.476094876,-0.889847408,-0.545132296,0.893651281,0.33700345
458,-0.949715458,-0.476094876,1.08246512,-0.386551457,0.893651281,0.33700345
459,-0.949715458,-0.476094876,1.305626508,-0.332735403,0.893651281,0.33700345
460,-0.949715458,-0.476094876,1.305626508,-0.332735403,0.893651281,0.33700345
461,-0.949715458,-0.476094876,1.364956532,-0.332735403,0.893651281,0.33700345
462,-0.83136075,-0.476094876,-0.889847408,-0.597041047,0.893651281,0.33700345
463,-0.83136075,-0.476094876,1.08246512,-0.439888777,0.893651281,0.33700345
464,-0.83136075,-0.476094876,1.364956532,-0.386551457,0.893651281,0.33700345
465,-0.83136075,-0.476094876,1.364956532,-0.332735403,0.893651281,0.33700345
466,-0.83136075,-0.476094876,1.418138943,-0.332735403,0.893651281,0.33700345
467,0.838864764,-0.453749094,0.637658565,-0.223662039,1.427885624,0.33700345
468,0.838864764,-0.453749094,0.885623883,-0.168402214,1.427885624,0.33700345
469,0.838864764,-0.453749094,1.689486735,0.232031482,1.427885624,0.33700345
470,0.838864764,-0.453749094,1.710180408,0.232031482,1.427885624,0.33700345
471,0.075607936,-0.476094876,-0.583805968,-0.492748632,1.427885624,0.33700345
472,0.075607936,-0.476094876,1.418138943,-0.168402214,1.427885624,0.33700345
473,0.075607936,-0.476094876,1.465855723,-0.112658624,1.427885624,0.33700345
474,0.075607936,-0.476094876,1.508708291,-0.112658624,1.427885624,0.33700345
475,0.075607936,-0.476094876,1.508708291,-0.112658624,1.427885624,0.33700345
476,0.075607936,-0.476094876,1.547227588,-0.056430022,1.427885624,0.33700345
477,-0.631794615,-0.476094876,-0.313604813,-0.492748632,0.893651281,0.33700345
478,-0.631794615,-0.476094876,1.418138943,-0.278439351,0.893651281,0.33700345
479,-0.631794615,-0.476094876,1.418138943,-0.278439351,0.893651281,0.33700345
480,-0.631794615,-0.476094876,1.465855723,-0.278439351,0.893651281,0.33700345
481,-0.631794615,-0.476094876,1.547227588,-0.223662039,0.893651281,0.33700345
482,-0.465467147,-0.476094876,-0.583805968,-0.492748632,1.427885624,0.33700345
483,-0.465467147,-0.476094876,1.165321233,-0.332735403,1.427885624,0.33700345
484,-0.465467147,-0.476094876,1.418138943,-0.278439351,1.427885624,0.33700345
485,-0.465467147,-0.476094876,1.418138943,-0.278439351,1.427885624,0.33700345
486,-0.465467147,-0.476094876,1.465855723,-0.278439351,1.427885624,0.33700345
487,-0.465467147,-0.476094876,1.508708291,-0.223662039,1.427885624,0.33700345
488,-0.465467147,-0.476094876,1.508708291,-0.223662039,1.427885624,0.33700345
489,-0.726439095,-0.476094876,-0.313604813,-0.545132296,0.893651281,0.33700345
490,-0.726439095,-0.476094876,1.165321233,-0.386551457,0.893651281,0.33700345
491,-0.726439095,-0.476094876,1.165321233,-0.386551457,0.893651281,0.33700345
492,-0.726439095,-0.476094876,1.418138943,-0.332735403,0.893651281,0.33700345
493,-0.726439095,-0.476094876,1.465855723,-0.278439351,0.893651281,0.33700345
494,-0.726439095,-0.476094876,1.465855723,-0.278439351,0.893651281,0.33700345
495,-0.726439095,-0.476094876,1.508708291,-0.278439351,0.893651281,0.33700345
496,-1.460601444,-0.476094876,-0.313604813,-0.749930682,0.893651281,0.33700345
497,-1.460601444,-0.476094876,1.364956532,-0.439888777,0.893651281,0.33700345
498,-1.460601444,-0.476094876,1.418138943,-0.439888777,0.893651281,0.33700345
499,-1.250696828,-0.476094876,-0.313604813,-1.494810514,0.893651281,0.33700345
500,-1.250696828,-0.476094876,-0.313604813,-1.274625354,0.893651281,0.33700345
501,-1.250696828,-0.476094876,1.364956532,-0.648476169,0.893651281,0.33700345
502,-1.250696828,-0.476094876,1.364956532,-0.492748632,0.893651281,0.33700345
503,0.075607936,-0.476094876,-0.074755159,-0.492748632,1.427885624,0.33700345
504,0.075607936,-0.476094876,0.323938953,-0.439888777,1.427885624,0.33700345
505,0.075607936,-0.476094876,1.508708291,-0.168402214,1.427885624,0.33700345
506,0.075607936,-0.476094876,1.508708291,-0.112658624,1.427885624,0.33700345
507,0.075607936,-0.476094876,1.547227588,-0.112658624,1.427885624,0.33700345
508,0.075607936,-0.476094876,1.581882835,-0.056430022,1.427885624,0.33700345
509,-1.086535202,-0.476094876,-0.313604813,-0.597041047,0.893651281,0.33700345
510,-1.086535202,-0.476094876,1.165321233,-0.439888777,0.893651281,0.33700345
511,-1.086535202,-0.476094876,1.364956532,-0.386551457,0.893651281,0.33700345
512,-1.086535202,-0.476094876,1.364956532,-0.386551457,0.893651281,0.33700345
513,-1.086535202,-0.476094876,1.418138943,-0.332735403,0.893651281,0.33700345
514,-0.545304854,-0.476094876,-0.583805968,-0.597041047,0.893651281,0.33700345
515,-0.545304854,-0.476094876,1.364956532,-0.332735403,0.893651281,0.33700345
516,-0.545304854,-0.476094876,1.418138943,-0.223662039,0.893651281,0.33700345
517,-0.545304854,-0.476094876,1.465855723,-0.223662039,0.893651281,0.33700345
518,-0.545304854,-0.476094876,1.508708291,-0.223662039,0.893651281,0.33700345
519,-0.726439095,-0.476094876,-0.583805968,-0.545132296,1.427885624,0.33700345
520,-0.726439095,-0.476094876,-0.583805968,-0.545132296,1.427885624,0.33700345
521,-0.726439095,-0.476094876,1.364956532,-0.332735403,1.427885624,0.33700345
522,-0.726439095,-0.476094876,1.418138943,-0.278439351,1.427885624,0.33700345
523,-0.726439095,-0.476094876,1.418138943,-0.278439351,1.427885624,0.33700345
524,-1.460601444,-1.460666676,-0.889847408,-2.586860842,-2.011512998,2.291440361
525,-0.545304854,-1.460666676,-0.583805968,-1.137063602,-1.922635531,2.291440361
526,-0.545304854,-1.460666676,-0.583805968,-1.137063602,-1.922635531,2.291440361
527,-1.250696828,-1.460666676,-0.313604813,-0.898592594,-0.587564514,2.291440361
528,-1.250696828,-1.460666676,0.490095702,-0.849506199,-0.587564514,2.291440361
529,-0.726439095,-1.460666676,0.136633738,-0.749930682,-0.587564514,2.291440361
530,-0.631794615,-1.460666676,0.323938953,-0.597041047,0.893651281,2.291440361
531,-0.631794615,-1.460666676,0.323938953,-0.597041047,0.893651281,2.291440361
532,-0.631794615,-1.460666676,1.165321233,-0.545132296,0.893651281,2.291440361
533,-0.631794615,-1.460666676,1.165321233,-0.545132296,0.893651281,2.291440361
534,-0.631794615,-1.460666676,1.165321233,-0.545132296,0.893651281,2.291440361
535,-0.631794615,-1.460666676,1.364956532,-0.492748632,0.893651281,2.291440361
536,-0.631794615,-1.460666676,1.364956532,-0.492748632,0.893651281,2.291440361
537,-0.631794615,-1.460666676,1.364956532,-0.492748632,0.893651281,2.291440361
538,-0.631794615,-1.460666676,1.465855723,-0.492748632,0.893651281,2.291440361
539,-0.631794615,-1.460666676,1.465855723,-0.492748632,0.893651281,2.291440361
540,-1.086535202,-1.460666676,-0.313604813,-0.898592594,-1.381270784,2.291440361
541,-1.460601444,-1.460666676,-0.889847408,-0.995369221,-1.227434095,2.291440361
542,-0.949715458,-1.460666676,1.08246512,-0.749930682,-1.227434095,2.291440361
543,-0.949715458,-1.460666676,1.305626508,-0.69943895,-1.227434095,2.291440361
544,-0.631794615,-1.407770534,0.989666112,-0.69943895,0.893651281,2.291440361
545,-0.631794615,-1.407770534,0.989666112,-0.69943895,0.893651281,2.291440361
546,-0.631794615,-1.407770534,1.418138943,-0.648476169,0.893651281,2.291440361
547,-0.631794615,-1.407770534,1.418138943,-0.648476169,0.893651281,2.291440361
548,-0.631794615,-1.407770534,1.418138943,-0.648476169,0.893651281,2.291440361
549,-0.631794615,-1.407770534,1.547227588,-0.597041047,0.893651281,2.291440361
550,-0.631794615,-1.407770534,1.547227588,-0.597041047,0.893651281,2.291440361
551,-0.631794615,-1.407770534,1.547227588,-0.597041047,0.893651281,2.291440361
552,-0.631794615,-1.407770534,1.613089134,-0.545132296,0.893651281,2.291440361
553,-0.631794615,-1.407770534,1.64121409,-0.545132296,0.893651281,2.291440361
554,0.689918337,2.128386244,-0.889847408,-0.056430022,0.434418745,-1.249775011
555,0.626043049,2.128386244,-0.889847408,-0.056430022,0.434418745,-1.249775011
556,0.867027144,2.156665684,-0.889847408,0.000284833,0.434418745,-1.249775011
557,0.626043049,2.099288179,-0.889847408,-0.056430022,0.040132007,-1.249775011
558,-1.768305567,2.128386244,-0.889847408,-2.732427171,-0.297981111,-1.249775011
559,-1.768305567,2.128386244,-0.889847408,-2.732427171,0.040132007,-1.249775011
560,0.92190437,2.105175518,-0.889847408,0.000284833,0.040132007,-1.249775011
561,0.626043049,2.132203137,-0.889847408,-0.056430022,-0.297981111,-1.249775011
562,0.626043049,2.126472348,-0.889847408,-0.056430022,0.434418745,-1.249775011
563,-1.768305567,2.101254455,-0.889847408,-2.7041115,0.040132007,-1.249775011
564,0.626043049,2.101254455,-0.889847408,-0.056430022,0.040132007,-1.249775011
565,-1.768305567,2.126472348,-0.889847408,-2.732427171,0.040132007,-1.249775011
566,-1.768305567,2.130296502,-0.889847408,-2.732427171,0.040132007,-1.249775011
567,-1.768305567,2.126472348,-0.889847408,-2.732427171,0.040132007,-1.249775011
568,0.689918337,2.130296502,-0.889847408,-0.056430022,0.434418745,-1.249775011
569,0.838864764,2.132203137,-0.889847408,0.000284833,0.040132007,-1.249775011
570,-1.768305567,2.122633593,-0.889847408,-2.7041115,0.434418745,-1.249775011
571,-1.768305567,2.128386244,-0.889847408,-2.760347317,0.040132007,-1.249775011
572,0.626043049,2.134106162,-0.889847408,-0.056430022,0.040132007,-1.249775011
573,0.974977729,2.134106162,-0.889847408,0.05748718,0.040132007,-1.249775011
574,0.974977729,2.134106162,-0.583805968,0.05748718,0.040132007,-1.249775011
575,-0.391174841,2.156665684,-0.889847408,-1.451675547,0.434418745,-1.249775011
576,0.92190437,2.112972095,-0.889847408,0.000284833,0.434418745,-1.249775011
577,-1.768305567,2.128386244,-0.889847408,-2.732427171,0.040132007,-1.249775011
578,-1.768305567,2.128386244,-0.889847408,-2.732427171,0.040132007,-1.249775011
579,0.92190437,2.112972095,-0.889847408,0.000284833,0.434418745,-1.249775011
580,-1.768305567,2.122633593,-0.889847408,-2.732427171,-0.297981111,-1.249775011
581,0.626043049,2.097318054,-0.889847408,0.000284833,0.040132007,-1.249775011
582,0.626043049,2.130296502,-0.889847408,-0.056430022,0.434418745,-1.249775011
583,0.626043049,2.130296502,-0.889847408,-0.056430022,0.434418745,-1.249775011
584,0.626043049,2.124554803,-0.889847408,-0.056430022,0.040132007,-1.249775011
585,0.626043049,2.126472348,-0.889847408,-0.056430022,0.040132007,-1.249775011
586,-1.768305567,2.13600559,-0.889847408,-2.732427171,0.040132007,-1.249775011
587,0.626043049,2.105175518,-0.889847408,-0.056430022,0.040132007,-1.249775011
588,0.92190437,2.101254455,-0.889847408,0.000284833,0.434418745,-1.249775011
589,-1.768305567,2.128386244,-0.889847408,-2.732427171,0.040132007,-1.249775011
590,0.92190437,2.111028609,-0.889847408,0.000284833,0.040132007,-1.249775011
591,0.626043049,2.132203137,-0.889847408,-0.056430022,0.040132007,-1.249775011
592,0.626043049,2.095344064,-0.889847408,0.000284833,0.040132007,-1.249775011
593,-1.768305567,2.134106162,-0.889847408,-2.732427171,0.040132007,-1.249775011
594,0.626043049,2.132203137,-0.889847408,-0.056430022,0.040132007,-1.249775011
595,-0.391174841,2.151073123,-0.889847408,-1.451675547,0.434418745,-1.249775011
596,-0.391174841,2.151073123,-0.889847408,-1.451675547,0.434418745,-1.249775011
597,-1.768305567,2.128386244,-0.889847408,-2.732427171,0.040132007,-1.249775011
598,-1.768305567,2.128386244,-0.889847408,-2.732427171,0.040132007,-1.249775011
599,0.626043049,2.130296502,-0.889847408,-0.056430022,0.040132007,-1.249775011
600,-1.768305567,2.132203137,-0.889847408,-2.732427171,0.040132007,-1.249775011
601,0.838864764,2.130296502,-0.889847408,0.000284833,0.434418745,-1.249775011
602,-1.768305567,2.130296502,-0.889847408,-2.732427171,0.434418745,-1.249775011
603,0.810192052,2.091384434,-0.889847408,0.000284833,0.434418745,-1.249775011
604,0.810192052,2.091384434,-0.889847408,0.000284833,0.434418745,-1.249775011
605,-1.768305567,2.126472348,-0.889847408,-2.760347317,0.040132007,-1.249775011
606,0.867027144,2.154804955,-0.889847408,0.000284833,0.434418745,-1.249775011
607,-0.256048362,2.130296502,-0.889847408,-1.408090922,0.040132007,-1.249775011
608,0.838864764,2.156665684,-0.889847408,0.000284833,0.434418745,-1.249775011
609,0.626043049,2.134106162,-0.889847408,-0.056430022,0.040132007,-1.249775011
610,0.626043049,2.134106162,-0.889847408,-0.056430022,0.040132007,-1.249775011
611,0.626043049,2.095344064,-0.889847408,-0.056430022,0.040132007,-1.249775011
612,-1.768305567,2.128386244,-0.889847408,-2.732427171,0.040132007,-1.249775011
613,-1.460601444,2.132203137,-0.889847408,-1.451675547,0.434418745,-1.249775011
614,-1.460601444,2.132203137,-0.889847408,-1.451675547,0.434418745,-1.249775011
615,0.689918337,2.13600559,-0.889847408,-0.056430022,0.040132007,-1.249775011
616,0.810192052,2.105175518,-0.889847408,0.000284833,0.040132007,-1.249775011
617,0.658318088,2.128386244,-0.889847408,-0.056430022,0.040132007,-1.249775011
618,-1.768305567,2.134106162,-0.889847408,-2.732427171,0.040132007,-1.249775011
619,0.689918337,2.128386244,-0.889847408,-0.056430022,0.040132007,-1.249775011
620,0.626043049,2.097318054,-0.889847408,-0.056430022,-0.297981111,-1.249775011
621,0.626043049,2.132203137,-0.889847408,-0.056430022,0.040132007,-1.249775011
622,-1.768305567,2.128386244,-0.889847408,-2.760347317,0.040132007,-1.249775011
623,0.626043049,2.081416685,-0.889847408,-0.056430022,0.040132007,-1.249775011
624,0.838864764,2.132203137,-0.889847408,0.000284833,0.040132007,-1.249775011
625,0.626043049,2.130296502,-0.889847408,-0.056430022,0.040132007,-1.249775011
626,0.626043049,2.130296502,-0.583805968,-0.056430022,0.040132007,-1.249775011
627,0.626043049,2.130296502,-0.583805968,-0.056430022,0.040132007,-1.249775011
628,0.626043049,2.130296502,-0.583805968,-0.056430022,0.040132007,-1.249775011
629,0.626043049,2.130296502,-0.583805968,-0.056430022,0.040132007,-1.249775011
630,0.626043049,2.130296502,-0.583805968,-0.056430022,0.040132007,-1.249775011
631,0.626043049,2.130296502,-0.583805968,-0.056430022,0.040132007,-1.249775011
632,0.626043049,2.130296502,-0.583805968,-0.056430022,0.040132007,-1.249775011
633,0.626043049,2.130296502,-0.583805968,-0.056430022,0.040132007,-1.249775011
634,-1.768305567,2.130296502,-0.889847408,-2.732427171,-0.297981111,-1.249775011
635,0.810192052,2.101254455,-0.889847408,0.000284833,0.040132007,-1.249775011
636,0.810192052,2.101254455,-0.889847408,0.000284833,0.040132007,-1.249775011
637,-1.768305567,2.132203137,-0.889847408,-2.732427171,0.434418745,-1.249775011
638,0.689918337,2.128386244,-0.889847408,-0.056430022,0.040132007,-1.249775011
639,-1.768305567,2.126472348,-0.889847408,-2.732427171,0.040132007,-1.249775011
640,0.298128844,-0.113861597,-0.889847408,0.846034926,-1.922635531,0.33700345
641,0.338537926,-0.097744309,1.165321233,0.974850191,-1.922635531,0.33700345
642,0.338537926,-0.097744309,1.165321233,0.974850191,-1.922635531,0.33700345
643,0.338537926,-0.097744309,1.165321233,0.974850191,-1.922635531,0.33700345
644,0.298128844,0.519567061,-0.889847408,0.846034926,-2.074392567,0.33700345
645,0.298128844,-0.020547021,-0.889847408,0.846034926,-1.046886885,0.33700345
646,0.298128844,0.519567061,-0.889847408,0.846034926,-1.623405907,0.33700345
647,0.298128844,0.384993888,-0.889847408,0.846034926,-1.970876322,0.33700345
648,0.298128844,0.34322276,-0.889847408,0.846034926,-1.512172363,0.33700345
649,-1.460601444,-0.097744309,-0.889847408,-1.043062094,-2.045691336,0.33700345
650,0.298128844,0.35381884,-0.889847408,0.846034926,-1.797777543,0.33700345
651,0.298128844,0.34322276,-0.889847408,0.846034926,-1.623405907,0.33700345
652,0.298128844,0.35381884,-0.889847408,0.846034926,-1.227434095,0.33700345
653,0.298128844,0.364311421,-0.889847408,0.846034926,-2.074392567,0.33700345
654,0.298128844,0.023274555,-0.889847408,0.846034926,-0.835271557,0.33700345
655,0.298128844,0.405285227,-0.889847408,0.846034926,-1.512172363,0.33700345
656,0.298128844,0.023274555,-0.889847408,0.846034926,-0.297981111,0.33700345
657,0.298128844,0.510496441,-0.889847408,0.846034926,-1.046886885,0.33700345
658,0.338537926,0.519567061,1.165321233,0.974850191,-1.046886885,0.33700345
659,0.298128844,0.519567061,-0.889847408,0.846034926,-1.046886885,0.33700345
660,0.298128844,0.119133749,-0.889847408,0.846034926,-1.623405907,0.33700345
661,0.298128844,0.39518754,-0.889847408,0.846034926,-1.046886885,0.33700345
662,0.298128844,0.519567061,-0.889847408,0.846034926,-1.970876322,0.33700345
663,0.298128844,0.34322276,-0.889847408,0.846034926,-1.623405907,0.33700345
664,0.298128844,0.374702468,-0.889847408,0.846034926,-0.835271557,0.33700345
665,0.298128844,0.34322276,-0.889847408,0.846034926,-1.865454553,0.33700345
666,0.298128844,-0.097744309,-0.889847408,0.846034926,-1.717795137,0.33700345
667,0.298128844,0.519567061,-0.889847408,0.846034926,-1.970876322,0.33700345
668,0.298128844,0.39518754,-0.889847408,0.846034926,-0.297981111,0.33700345
669,0.298128844,-0.020547021,-0.889847408,0.846034926,-1.922635531,0.33700345
670,0.298128844,0.34322276,-0.889847408,0.846034926,-1.922635531,0.33700345
671,0.298128844,-0.005742851,-0.889847408,0.846034926,0.040132007,0.33700345
672,0.298128844,0.34322276,-0.889847408,0.846034926,-1.970876322,0.33700345
673,0.298128844,0.519567061,-0.889847408,0.846034926,-2.074392567,0.33700345
674,0.298128844,-0.005742851,-0.889847408,0.846034926,-1.797777543,0.33700345
675,0.298128844,0.364311421,-0.889847408,0.846034926,-1.922635531,0.33700345
676,0.298128844,-0.020547021,-0.889847408,0.846034926,-1.381270784,0.33700345
